Id,TARGET_5Yrs
309,0.44064671975386493
310,0.695805111288213
311,0.6047422795248673
312,0.3678224451395287
313,0.50348368199613
314,0.3026443682639703
315,0.6032977538667049
316,0.7934723137598257
317,0.7192613999152276
318,0.35364414019858276
319,0.5925350862270025
320,0.42579727507021525
321,0.841254536111334
322,0.39677238454012376
323,0.5631599729936808
324,0.30440231271888973
325,0.614772958495667
326,0.700817215012361
327,0.3135781734346129
328,0.7036774680768565
329,0.31461691192526225
330,0.6857165038749042
331,0.5767490459461543
332,0.5279510725578497
333,0.7027367220730956
334,0.5549775171546106
335,0.46571418839522355
336,0.72860639238052
337,0.6662506617818288
338,0.6226463210080345
339,0.45791533050865935
340,0.7887911596502447
341,0.4319592372680694
342,0.671176476626121
343,0.2420662164750963
344,0.7454092393661538
345,0.6306711726143136
346,0.33491246820493514
347,0.5701731200117257
348,0.34521523757533373
349,0.7043179924928414
350,0.43460377705446607
351,0.35304756998776093
352,0.6391847670930644
353,0.797304727802778
354,0.7332614988252355
355,0.604634545304435
356,0.36219819868411246
357,0.4552310907468319
358,0.5630246451441475
359,0.5222805814323074
360,0.4409296534638485
361,0.37479191100989057
362,0.1885350064938558
363,0.7273599249284898
364,0.46690255057711105
365,0.23829203438643112
366,0.5727173283462742
367,0.7045673707984266
368,0.3005686148932085
369,0.7172547089211306
370,0.7240857375865748
371,0.4605791926115101
372,0.7815246407563321
373,0.5986326451470929
374,0.9484830691533332
375,0.8641703131418199
376,0.6581863942111654
377,0.42621994937321095
378,0.3436780355560289
379,0.13724233968040297
380,0.5471441088694071
381,0.5737209698107046
382,0.4617614790535455
383,0.5614944887026861
384,0.39087056805639364
385,0.1676116564906344
386,0.42015082627763906
387,0.7895161786065501
388,0.5927661102878073
389,0.5367537469735233
390,0.6315251587650916
391,0.5108911271518809
392,0.46310860152543226
393,0.7251624145284545
394,0.31067804247845604
395,0.6078106652632324
396,0.3455199304877149
397,0.6352512446033396
398,0.45920418005319613
399,0.7792275110547596
400,0.2922334438466783
401,0.7371972569200458
402,0.69374633249946
403,0.7201408201000615
404,0.5364777882640452
405,0.161284869571546
406,0.8207908492274729
407,0.5375904822623339
408,0.6520996734225389
409,0.6333722302572753
410,0.6947617732568101
411,0.5216309904049158
412,0.661386976594779
413,0.8137944566532713
414,0.3699398250808297
415,0.8647308005274222
416,0.7323120627754557
417,0.6955589100109362
418,0.4965888265465909
419,0.6889477853746844
420,0.6487601868185553
421,0.542470124568461
422,0.5986676289736897
423,0.4495232284249337
424,0.32784422724862594
425,0.6029302756311967
426,0.3868082529479508
427,0.4215709376369085
428,0.5400300480820303
429,0.5016077391845056
430,0.42076009253439
431,0.4923042089298846
432,0.512871757165956
433,0.8104564166285813
434,0.7357959948045211
435,0.8320928967587625
436,0.47815202749173985
437,0.3204224619736522
438,0.6465977355611228
439,0.3514491288039401
440,0.6210254947799462
441,0.832474325141652
442,0.77821391612727
443,0.40153667136203713
444,0.26100886941938983
445,0.5210183496650612
446,0.3655274141640197
447,0.3125364571673603
448,0.4103707529597914
449,0.4942753102041951
450,0.722891624504241
451,0.5340206645832916
452,0.7031110785679547
453,0.6127493816787116
454,0.860634889945984
455,0.5770897786694721
456,0.649376580005353
457,0.742588173805524
458,0.6385174158175914
459,0.2881042034596684
460,0.4318207472893753
461,0.38228677061705413
462,0.4314734583462298
463,0.38020373324648155
464,0.8237090515758583
465,0.5276928671128287
466,0.5236478384223024
467,0.6275453970146383
468,0.6784072852348008
469,0.21305704727865732
470,0.7562726076248688
471,0.7687002809918229
472,0.7217006654316385
473,0.6943351333417954
474,0.5658054871092223
475,0.6711106407759069
476,0.6813494388330521
477,0.3472717489704313
478,0.43516721859424967
479,0.9011762267876847
480,0.6368566877938109
481,0.3984769245445126
482,0.6088928562706923
483,0.5014414774545414
484,0.20888250226432398
485,0.4071595241737123
486,0.5008592448091754
487,0.6075264428579211
488,0.4023428356113023
489,0.42058138846932275
490,0.4398111741037443
491,0.6441318103077651
492,0.25351229567965605
493,0.5975360024076616
494,0.6280475314814098
495,0.7319114770220936
496,0.46622836075529883
497,0.5042909787505822
498,0.3960056428119689
499,0.6774340182045531
500,0.6053746890816181
501,0.38488746560994663
502,0.9204691873763835
503,0.3029049923421226
504,0.7180282991496059
505,0.4805968114280242
506,0.34990390394516335
507,0.6498427768945807
508,0.647300786870996
509,0.4044139814190869
510,0.49711163735597663
511,0.6678829914924497
512,0.317290717869154
513,0.4741041153927326
514,0.484191043616649
515,0.7603016264079034
516,0.4339298219689422
517,0.5473877516350087
518,0.45884375802170313
519,0.5769104823479714
520,0.9023299642200785
521,0.49272513720440186
522,0.6966414159165993
523,0.28782170500506016
524,0.36236827796118387
525,0.18031333066980917
526,0.6760260480145986
527,0.6766460143491518
528,0.5258687871758561
529,0.6106300458284347
530,0.6334574116550731
531,0.7462207025147891
532,0.4371930305638492
533,0.5313745281338476
534,0.8239342863575141
535,0.28650241938020327
536,0.40981851026848165
537,0.5769993841551236
538,0.30671883909999836
539,0.5703767382018026
540,0.43281706483814375
541,0.4511365223219201
542,0.6669108011351143
543,0.6029926171574248
544,0.5035179554371403
545,0.7194624146130085
546,0.7639417368507752
547,0.4575418681932053
548,0.3114528031463301
549,0.3163077927650042
550,0.4912239932709718
551,0.7131114595772524
552,0.29782807820881874
553,0.39239157876135955
554,0.3636541644621079
555,0.5337171122234453
556,0.5095624350972823
557,0.30679131317121633
558,0.5564244800168383
559,0.4739929972300271
560,0.44994628681497856
561,0.6793880865953897
562,0.8515785230680316
563,0.37604592638446444
564,0.28491842407039314
565,0.46677445251410365
566,0.551575618015914
567,0.35344333328742944
568,0.5930633798497793
569,0.5024456707344427
570,0.6187446645427401
571,0.7044724581783628
572,0.4829038322970245
573,0.5478599045872373
574,0.7149681901005246
575,0.4349930495020912
576,0.22134926858809534
577,0.7156087086448072
578,0.6441877769195763
579,0.705315433823422
580,0.49913280203649724
581,0.5825724211848977
582,0.5090887560959598
583,0.248940779826284
584,0.4222291376969671
585,0.5377883888869831
586,0.3257557763297826
587,0.9382833237959537
588,0.8736138663233307
589,0.6154400575570064
590,0.8186581478533462
591,0.5172266152147603
592,0.7314445782311485
593,0.6374959120536795
594,0.3168295094378694
595,0.3619888391390381
596,0.8173653256050784
597,0.5066232557210442
598,0.5021215040368905
599,0.34589312609197603
600,0.8141280254352433
601,0.5170542894742597
602,0.8154801734015995
603,0.5852386632411877
604,0.6253947581705425
605,0.32563175211400375
606,0.7042671883009697
607,0.5933675427414379
608,0.44272223690449963
609,0.6756912483088084
610,0.4609272411283455
611,0.5932403816479898
612,0.4323049709874269
613,0.8464128293239443
614,0.5072456101509212
615,0.5152286675637321
616,0.6944340053994961
617,0.5976387736451668
618,0.37192452999218406
619,0.4860407664623792
620,0.8716805929141948
621,0.6866504990123463
622,0.6308733946880425
623,0.563635557405591
624,0.8385351340756108
625,0.549645567076698
626,0.7356488662420925
627,0.7230220431918881
628,0.6541287481676449
629,0.8969121262972197
630,0.6390977805129276
631,0.7767227816110718
632,0.5641336591596455
633,0.2930334008048617
634,0.6516806153479677
635,0.46604003314166237
636,0.6049029853376807
637,0.42819200553923037
638,0.35136170517095505
639,0.7787150953346311
640,0.8802173953843304
641,0.5841453839181899
642,0.5129237075374363
643,0.6964945385356579
644,0.4422978184399206
645,0.5957843790440019
646,0.49725632439106593
647,0.33419450544206303
648,0.5909111223651894
649,0.8007587412642562
650,0.4408361178302511
651,0.5124658117707421
652,0.436360641390519
653,0.5976186545126334
654,0.4903160593612199
655,0.40686870058446456
656,0.12736737234471734
657,0.5621603379648841
658,0.48599110330204176
659,0.7535448865819273
660,0.6402890637443353
661,0.45395232388078893
662,0.3173139878611766
663,0.7358284165123748
664,0.44900425975432184
665,0.49406882940341595
666,0.6418880707474194
667,0.510243142877441
668,0.5437047404144529
669,0.26289682253267466
670,0.7804901143141278
671,0.49813674476130104
672,0.4795466391749459
673,0.5797628963395988
674,0.3224259198738932
675,0.5894061337031139
676,0.6115057889972035
677,0.18016637215192852
678,0.5940683961256881
679,0.23089900766041008
680,0.5604035813159558
681,0.8590505380102142
682,0.33522816621847434
683,0.5479534993311798
684,0.8317678574624663
685,0.4834979929926702
686,0.3568234901087244
687,0.7024933870155723
688,0.604741253909873
689,0.19422814458506862
690,0.3953729383585355
691,0.17337445206527796
692,0.8580588338002473
693,0.6280326799631225
694,0.7989086736857066
695,0.6696246545386573
696,0.5200960147812712
697,0.4968745484824579
698,0.678968284366039
699,0.475718791700746
700,0.6852813864721937
701,0.4257213206521052
702,0.6328568611494402
703,0.37266449781683614
704,0.4195715414553801
705,0.33666309098140773
706,0.664191571152032
707,0.6447779151913606
708,0.19359110402442656
709,0.3846514955051498
710,0.65012646919661
711,0.6552308033106801
712,0.8383598398069328
713,0.5878894789150103
714,0.5731641657547822
715,0.6596571858716124
716,0.8507384299347516
717,0.630784567712133
718,0.7705934302274874
719,0.28145994318113415
720,0.676035149145033
721,0.8451915288233321
722,0.5669743231976301
723,0.5270670547275624
724,0.571446236177311
725,0.3881250880317985
726,0.7636436585840203
727,0.37465888372254297
728,0.8202965135964438
729,0.37489479509933765
730,0.6655766030557257
731,0.4623330837878293
732,0.30869118927930184
733,0.2716043606559087
734,0.4950543576697396
735,0.3663932662930759
736,0.5461137287824128
737,0.705364201460464
738,0.5458105056991712
739,0.5384430670609834
740,0.5736864949123477
741,0.4814791647524554
742,0.7982556329567257
743,0.6177210337807164
744,0.42964677038370147
745,0.8121582574194937
746,0.6074499565955218
747,0.5207900187879054
748,0.5112989585241916
749,0.34735396860666123
750,0.46086860910301464
751,0.3061043873884692
752,0.5055075172117772
753,0.6370787884911018
754,0.29471812688695714
755,0.5408536982681897
756,0.9069123844368876
757,0.3763749140028911
758,0.4515108255039983
759,0.5824695239973681
760,0.2796202049462016
761,0.2969907666406692
762,0.2509578134906682
763,0.7864584194264463
764,0.6665641837374153
765,0.6209113689652314
766,0.4119270780412452
767,0.7856818780191156
768,0.358767192167917
769,0.7725682692170198
770,0.7786984735135041
771,0.7159078005820017
772,0.8527700468839058
773,0.3270659377660239
774,0.25412058955288663
775,0.8397847166646796
776,0.8559461253047541
777,0.6430413373150653
778,0.28648199724054296
779,0.49698444779773343
780,0.6861404911541882
781,0.7465985404389884
782,0.7823443421933686
783,0.7596071619253876
784,0.5746678362137071
785,0.761387758656776
786,0.539133433982451
787,0.7745280814049892
788,0.5055920922388266
789,0.7228448479700621
790,0.71021742563975
791,0.5612981909353472
792,0.48230448283867233
793,0.6538216846800142
794,0.5315825902679786
795,0.29904296229673943
796,0.2431959971015294
797,0.5848042880631165
798,0.4177332400115
799,0.7096472227304209
800,0.513810164040916
801,0.47628563143648295
802,0.6090445768826093
803,0.49885550914709265
804,0.4264488930754393
805,0.6708537156080828
806,0.5107004389584511
807,0.7948403495043012
808,0.6247066005607659
809,0.41635412597725663
810,0.6948160485472976
811,0.4450713966312787
812,0.8800556643236005
813,0.5746439282933348
814,0.6841447006025907
815,0.5305683788880179
816,0.5792761269440243
817,0.5408653908200334
818,0.629088884874466
819,0.5058114524265984
820,0.6222020461211859
821,0.6449513967242895
822,0.22909572906527925
823,0.3656388834341597
824,0.22210317685990977
825,0.3641720903992996
826,0.676338919053261
827,0.2508375911117974
828,0.5367186012189825
829,0.6188195203887672
830,0.5935989351824769
831,0.4588624986059847
832,0.4191537738167405
833,0.718075761261975
834,0.34844670420441215
835,0.7471204729286329
836,0.16095644338434134
837,0.6443034849143489
838,0.2040205467361981
839,0.6106646653003674
840,0.8012771352406369
841,0.655109213458688
842,0.48656597434678556
843,0.3383519478847034
844,0.49725800409851756
845,0.41295311775990257
846,0.7533323595099709
847,0.35639435896606186
848,0.2740070300600502
849,0.5525405248372658
850,0.5915738152936548
851,0.5483214454679322
852,0.5091147117066893
853,0.5414142254584225
854,0.47365124260740454
855,0.49644791953410433
856,0.5962134489075103
857,0.4411145553916699
858,0.6280489518761097
859,0.8134990736100152
860,0.6196078816258285
861,0.6205780714114931
862,0.4416308849154908
863,0.4679118055738909
864,0.7839241824376384
865,0.36046875264981054
866,0.5375941318827311
867,0.3882286506975543
868,0.3856060108644519
869,0.8074637205251927
870,0.37428044103640234
871,0.7153453849820676
872,0.6406181044737048
873,0.4500611525129827
874,0.2539161246200466
875,0.4651618446397344
876,0.6360695376329114
877,0.575171809876961
878,0.575512684849912
879,0.46278220295149436
880,0.3065555314989617
881,0.16889408817130253
882,0.49144301100002685
883,0.48075459539968135
884,0.735369716874431
885,0.7521958431251003
886,0.45202336740116866
887,0.7350090814647429
888,0.7827590035102167
889,0.41428503436186676
890,0.5320335009698297
891,0.6192155875255378
892,0.5692841303379824
893,0.7571326221906068
894,0.3553933636345096
895,0.662909365981069
896,0.4534968358008423
897,0.5506326276053901
898,0.5522355856141948
899,0.385985083673269
900,0.40891172454923275
901,0.5061596923167228
902,0.4470740329352439
903,0.40370953470152826
904,0.4476908000626528
905,0.6476020382075969
906,0.6441240306943126
907,0.35543706668341096
908,0.401495824791214
909,0.25560725158631725
910,0.361524927759779
911,0.7960177287920005
912,0.37252820117215724
913,0.33114010498016777
914,0.612236258030813
915,0.41934492553544983
916,0.47045499725878087
917,0.47493355429214956
918,0.7649571052739487
919,0.3235187679324559
920,0.3096029949807322
921,0.4652441042707491
922,0.8845196617626379
923,0.2895316338922601
924,0.3680345190693172
925,0.46008759242246966
926,0.48583307033814516
927,0.16470448878473828
928,0.3655601102610992
929,0.5708134476496032
930,0.3440376808282138
931,0.6521756894592415
932,0.5262492794972311
933,0.5680859711814346
934,0.6622900956023708
935,0.5913197181185488
936,0.4931824808126552
937,0.2398307664169723
938,0.6358900638500435
939,0.5480432151203712
940,0.5841740692398515
941,0.662459842437718
942,0.43826885637324714
943,0.5966458129700278
944,0.3617814891072644
945,0.6125423516909125
946,0.8453789511877787
947,0.46956521743632307
948,0.5390549186690136
949,0.4402812489620597
950,0.6370344740836856
951,0.6693623385722747
952,0.789607343556163
953,0.39280072997634047
954,0.5490993749246348
955,0.6300032688288943
956,0.7270799618385734
957,0.4692145198110779
958,0.4890875698433337
959,0.6489523810988441
960,0.5193834426128998
961,0.429407451028285
962,0.4431033671620372
963,0.4607705995307418
964,0.14457496347056992
965,0.8898502975255027
966,0.4827631631106866
967,0.5986382151908225
968,0.6420549767489505
969,0.5068008889391667
970,0.7606181038765119
971,0.6745041306398055
972,0.29806225908265227
973,0.5861209895819078
974,0.5251746315328403
975,0.4146336979302635
976,0.357994569569573
977,0.6996384352104391
978,0.15971964472255154
979,0.8315831413382099
980,0.698695050546165
981,0.45087126867683913
982,0.24530104244388784
983,0.6692263605041071
984,0.6571602138345063
985,0.5957141176177548
986,0.5793716894902023
987,0.6876517055447671
988,0.4871985824154613
989,0.8472773275041958
990,0.5838615922167321
991,0.7655333474992625
992,0.44572234368929486
993,0.6766092145551306
994,0.8458798891933037
995,0.8294647183405822
996,0.6054556587337754
997,0.2617708323117592
998,0.17510470115218238
999,0.6339235299865057
1000,0.3151257023359209
1001,0.5896811344581212
1002,0.49657050527423857
1003,0.27169405472409897
1004,0.34466287882227403
1005,0.6034085097648713
1006,0.6996134322795243
1007,0.5691115798287383
1008,0.6728186020591965
1009,0.5884377012087627
1010,0.6030283528759793
1011,0.6349619799929458
1012,0.24225719394897388
1013,0.7612577732484929
1014,0.6381631255179472
1015,0.21543084244998428
1016,0.36313950101020115
1017,0.4923335034515575
1018,0.7946731381835331
1019,0.6372448822243968
1020,0.7407542937068782
1021,0.6208661808390865
1022,0.5419018191579865
1023,0.3773472533347637
1024,0.22868742779031911
1025,0.2477194608126494
1026,0.45427284932514994
1027,0.31449870843612676
1028,0.5383993133393423
1029,0.6154630370061742
1030,0.31109691520344923
1031,0.30534941660734455
1032,0.6874139399408767
1033,0.4046198516230646
1034,0.44577901701492195
1035,0.4009746918118635
1036,0.708781626575323
1037,0.22768092347376281
1038,0.8567060675855681
1039,0.4692100800806337
1040,0.6959289819474221
1041,0.7423177759199736
1042,0.5315481792059389
1043,0.742454140383317
1044,0.45521585292602074
1045,0.8083033018883279
1046,0.63594851198378
1047,0.6951058546645832
1048,0.44207473311549
1049,0.7829678586726768
1050,0.6580997902826424
1051,0.5179872625403139
1052,0.6645821779331453
1053,0.535129945843286
1054,0.6858421666016086
1055,0.17636905870181113
1056,0.4788044726998126
1057,0.5424069307726377
1058,0.5888819622934047
1059,0.504146949632218
1060,0.8282408418569507
1061,0.5651911249151915
1062,0.24839499249221758
1063,0.3544039602814958
1064,0.693532628304758
1065,0.2708674015598227
1066,0.6980027606913725
1067,0.3504507970700559
1068,0.864349052529121
1069,0.8062247784459753
1070,0.9196531926010791
1071,0.3979701461551418
1072,0.6702871571175446
1073,0.80257648267385
1074,0.7200149792825891
1075,0.6321766673110943
1076,0.32507982024374965
1077,0.43158100793165993
1078,0.6763114899625533
1079,0.5019336598494716
1080,0.8302347527297755
1081,0.8087669512256854
1082,0.6803740239978772
1083,0.4236037295810075
1084,0.9129985434098596
1085,0.4011536634122773
1086,0.2790038065552128
1087,0.505255280759619
1088,0.5330119216719724
1089,0.4950804630512044
1090,0.478253506743952
1091,0.2330673650047343
1092,0.6079864065299416
1093,0.5115257260922237
1094,0.2481787786066726
1095,0.28498391186052086
1096,0.36268090356296656
1097,0.6986819569119009
1098,0.7302145952725357
1099,0.5093440670101771
1100,0.3525795458456487
1101,0.8034715545889525
1102,0.33887764527376674
1103,0.2405503796546467
1104,0.4492551478053806
1105,0.580718205408266
1106,0.6474503636584854
1107,0.5216914077509643
1108,0.7355087101191118
1109,0.42901606350272864
1110,0.4083226201871456
1111,0.4929031242213838
1112,0.8576031178394985
1113,0.5522060703327084
1114,0.27796944677665564
1115,0.44313772827262565
1116,0.42558464645448435
1117,0.8524986820747638
1118,0.40559491778897266
1119,0.7085008723623281
1120,0.3759468907552429
1121,0.6335566113505133
1122,0.2958605674245961
1123,0.5398438024198731
1124,0.6334514029692445
1125,0.6089843717120541
1126,0.6769396696201643
1127,0.41560424689075853
1128,0.6208400121166882
1129,0.7888202163763965
1130,0.1626595502271913
1131,0.6980792020717167
1132,0.7777947764036668
1133,0.5640479296857905
1134,0.6608493935458262
1135,0.3276049826704887
1136,0.47535242867850813
1137,0.5112912385096844
1138,0.4245352178216658
1139,0.637070599665438
1140,0.611918265848976
1141,0.28067365987623744
1142,0.5023904821318306
1143,0.4874339781765104
1144,0.595385879697239
1145,0.52164805220654
1146,0.6460211738750254
1147,0.4540167208321137
1148,0.32660231523953254
1149,0.7921433359749723
1150,0.6586034086627167
1151,0.5072350384832579
1152,0.5314854230843078
1153,0.329692711861926
1154,0.5653313055502117
1155,0.21086884338357312
1156,0.5951984104010726
1157,0.5802647026025929
1158,0.6699991574512109
1159,0.6468701174917802
1160,0.6370461666692152
1161,0.5821764927436568
1162,0.5548343982339213
1163,0.4581716535363157
1164,0.6002086291052863
1165,0.5136070092948433
1166,0.6027368583386913
1167,0.5072895764422998
1168,0.2874995984198452
1169,0.7271158347790554
1170,0.5730286064845673
1171,0.40922290464936983
1172,0.33351574579256565
1173,0.5426681785430875
1174,0.40556521000981727
1175,0.4063457031713713
1176,0.4523680785288158
1177,0.6802009698908464
1178,0.4922743454200445
1179,0.6235671941393934
1180,0.4526545387388108
1181,0.7692404836698797
1182,0.37974806403106226
1183,0.48724206603000236
1184,0.4646663288640202
1185,0.45373966595064785
1186,0.42477991615255467
1187,0.6517126374488216
1188,0.6798356818975335
1189,0.561297727853956
1190,0.3697599153343492
1191,0.678596205001435
1192,0.4314500298199757
1193,0.4309335448490185
1194,0.8069709015627948
1195,0.8183593123572304
1196,0.4875728509075114
1197,0.7508614062509267
1198,0.8120189333192032
1199,0.7481984495857255
1200,0.34991780292663155
1201,0.5608023188414057
1202,0.26479887353697895
1203,0.3514872162763013
1204,0.812155000427157
1205,0.30149974381424954
1206,0.6457881192828292
1207,0.6394703690834626
1208,0.3216438276163207
1209,0.5788085511883103
1210,0.7185066277886838
1211,0.38806889323241006
1212,0.5465407723160676
1213,0.5704610627737731
1214,0.6398860259842892
1215,0.647618118132192
1216,0.6044573873377241
1217,0.5180154211890864
1218,0.6327090086952836
1219,0.2408205203046524
1220,0.5542132648794068
1221,0.2556625763635569
1222,0.6109482651963647
1223,0.6506896797550548
1224,0.3612371121413047
1225,0.40534506413300236
1226,0.5302441651825293
1227,0.553749938632166
1228,0.34394326314841767
1229,0.36656717605955497
1230,0.6676922496515155
1231,0.3465074638354975
1232,0.2450033741374833
1233,0.3414910769077007
1234,0.6036235123607696
1235,0.49572818950077124
1236,0.3798375837775557
1237,0.45171627557884675
1238,0.6864205139105924
1239,0.6100827547493979
1240,0.2776307430628552
1241,0.7748818515985858
1242,0.6067899388038287
1243,0.6540010531153279
1244,0.6162961289932839
1245,0.6617633858597772
1246,0.2162718787597306
1247,0.4766239119048321
1248,0.324082012689538
1249,0.3890977133715492
1250,0.1521915088070577
1251,0.23890106398118158
1252,0.4426262954115743
1253,0.5142536301610545
1254,0.4280043024503926
1255,0.4015670347899952
1256,0.580100691556427
